Group,Name,Category,Description,ID Tag,Price,Weight,Width,Length,Height,Last inventory date,Expiry Date,Purchase date,Quantity unit,Stock Shortage,Default quantity,Storage 1,Quantity 1,Storage 2,Quantity 2,Storage 3,Quantity 3,Storage 4,Quantity 4,Storage 5,Quantity 5,Supplier 1,Supplier 1 price,Supplier 2,Supplier 2 price,Supplier 3,Supplier 3 price,Supplier 4,Supplier 4 price,Supplier 5,Supplier 5 price,Group property 1,Group property 2,Group property 3,Group property 4,Group property 5,Group property 6,Group property 7,Group property 8,Group property 9,Group property 10,Optimal Quantity,Category (full path),
Sample Group,MIP2E4DMY,INTEGRADO,,,10,,,,,,,,,1,19,A2B13,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MIP2E5DMY,INTEGRADO,,,10,,,,,,,,,1,3,A2B13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MIP2F2,INTEGRADO,,,12,,,,,,,,,1,2,A2B11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MIP2F4D,INTEGRADO,,,12,,,,,,,,,1,3,A2B11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MIP3E4D,INTEGRADO,,,12,,,,,,,,,1,3,A2B13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MIP3E4DMY,INTEGRADO,,,10,,,,,,,,,1,1,A2B13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MIP411,INTEGRADO,,,13,,,,,,,,,1,1,A2B11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MIP414,INTEGRADO,,,14,,,,,,,,,1,1,A2B11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MJ11032,INTEGRADO,,,,,,,,,,,,1,2,A2B24,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MJ13009,INTEGRADO,,,5,,,,,,,,,1,7,A2B6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MJ15003,INTEGRADO,,,16,,,,,,,,,1,1,A2B12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MJ15004,INTEGRADO,,,16,,,,,,,,,1,7,A2B12,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MJ15015,INTEGRADO,,,15,,,,,,,,,1,4,A2B12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MJ15016,INTEGRADO,,,,,,,,,,,,1,4,A2B18,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MJ15024,INTEGRADO,,,,,,,,,,,,1,2,A2B18,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MJ15025,INTEGRADO,,,13,,,,,,,,,1,4,A2B18,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MJ802,INTEGRADO,,,,,,,,,,,,1,5,A2B24,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MJE13002,INTEGRADO,,,,,,,,,,,,1,0,A2B6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MJE13005,INTEGRADO,,,5,,,,,,,,,1,5,A2B6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MJE13007,INTEGRADO,,,3,,,,,,,,,1,55,A2B6,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MJE15032,INTEGRADO,,,9,,,,,,,,,1,7,A2B14,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MJE15033,INTEGRADO,,,9,,,,,,,,,1,4,A2B14,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MJM4558,INTEGRADO,,,8,,,,,,,,,1,5,A2B14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MN12C250,INTEGRADO,,,10,,,,,,,,,1,1,A2B14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MN15151,INTEGRADO,,,50,,,,,,,,,1,2,A2B14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MN15245SBA,INTEGRADO,,,25,,,,,,,,,1,2,A2B15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MN3102,INTEGRADO,,,5,,,,,,,,,1,6,A2B14,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MN8303,INTEGRADO,,,7,,,,,,,,,1,9,A2B14,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MOC9022,INTEGRADO,,,8,,,,,,,,,1,1,A2B15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MPS6534,INTEGRADO,,,1,,,,,,,,,1,4,B3B9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MR2520,INTEGRADO,,,28,,,,,,,,,1,2,B1B13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MR2920,INTEGRADO,,,32,,,,,,,,,1,0,B1B13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MTY30N50,INTEGRADO,,,20,,,,,,,,,1,2,B1B14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MX0541,INTEGRADO,,,25,,,,,,,,,1,3,A2B6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MX0841,INTEGRADO,,,30,,,,,,,,,1,1,B1B15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MX0842,INTEGRADO,,,35,,,,,,,,,1,1,B1B15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,N25,INTEGRADO,,,,,,,,,,,,1,16,A2B15,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,N41,INTEGRADO,,,3,,,,,,,,,1,4,A2B15,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,NE5532,INTEGRADO,,,3,,,,,,,,,1,4,B1B16,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,NE555,INTEGRADO,,,1.5,,,,,,,,,1,15,B1B16,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,NE556,INTEGRADO,,,5,,,,,,,,,1,21,B1B16,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,NST2545,INTEGRADO,,,5,,,,,,,,,1,7,B1B15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,NTE104,INTEGRADO,,,,,,,,,,,,1,2,A2B24,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,NTE265,INTEGRADO,,,,,,,,,,,,1,1,A2B15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,NTP870,INTEGRADO,,,30,,,,,,,,,1,1,A2B16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,OB2269,INTEGRADO,,,12,,,,,,,,,1,5,A2B17,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,OOBC0W,INTEGRADO,,,,,,,,,,,,1,1,A2B17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,OV2094-41,FLYBACK,,,,,,,,,,,,1,1,A1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLYBACK,
Sample Group,P030RV11,INTEGRADO,,,8,,,,,,,,,1,3,A2B17,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,P1014APIO,INTEGRADO,,,9,,,,,,,,,1,2,A2B17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,P5M,INTEGRADO,,,3,,,,,,,,,1,4,A2B17,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,PA2032,INTEGRADO,,,40,,,,,,,,,1,1,A2B17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,PA3029,INTEGRADO,,,25,,,,,,,,,1,1,A2B17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,PAL002,INTEGRADO,,,25,,,,,,,,,1,1,A2B19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,PAL003,INTEGRADO,,,28,,,,,,,,,1,1,A2B19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,PAL007,INTEGRADO,,,25,,,,,,,,,1,1,A2B19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,PAL012,INTEGRADO,,,40,,,,,,,,,1,1,A2B19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,PAL013,INTEGRADO,,,40,,,,,,,,,1,2,A2B19,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,"PC AX3950 Core i3, 500GB",PC,"Stay productive and get creative with the AX3950-UR30P Desktop PC. The AX3950-UR30P Desktop PC features a dynamic and sleek entertainment center that’s 1/3 the size of a normal PC and features powerful Intel® Core™ i3 performance, 4GB Memory, Windows® 7 Home Premium and great media features that make it easy to power through tasks.",9782253170242,699,6.35,0.152,0.61,0.61,,,,,3,0,Container Z-45,20,,,,,,,,,Dell Computers,455.25,,,,,,,,,,,,,,,,,,,,Computer Stuff/PC,
Sample Group,PC817,INTEGRADO,,,1.5,,,,,,,,,1,9,A2B19,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,PCL0017,INTEGRADO,,,,,,,,,,,,1,1,A2B20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,PM36-041-11,INTEGRADO,,,60,,,,,,,,,1,1,A2B20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,PQ12RF11,INTEGRADO,,,8,,,,,,,,,1,7,A2B20,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,PT2399,INTEGRADO,,,3.5,,,,,,,,,1,7,A2B20,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,PUA3228,INTEGRADO,,,28,,,,,,,,,1,2,A2B20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,R1002,INTEGRADO,,,1,,,,,,,,,1,13,A2B21,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,RJP63K2,INTEGRADO,,,18,,,,,,,,,1,9,B2A14,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,S1854,TRANSISTOR,,20160229,5,,,,,,,,,1,7,A2B21,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,S6785G,TRANSISTOR,,20160229,12,,,,,,,,,1,3,A2B21,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,S8050,TRANSISTOR,,20160229,1,,,,,,,,,1,18,B3D10,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,S8550,TRANSISTOR,,20160229,1,,,,,,,,,1,21,B3D10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,S9012,TRANSISTOR,,20160229,1,,,,,,,,,1,7,B3D10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,S9014,TRANSISTOR,,20160229,1,,,,,,,,,1,2,B3D10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,SA7454,INTEGRADO,,,12,,,,,,,,,1,1,A2B21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,SD4841,TRANSISTOR,,20160229,7,,,,,,,,,1,2,A2B21,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,SE090,TRANSISTOR,,20160229,5,,,,,,,,,1,1,A2B21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,SE110,TRANSISTOR,,20160229,4,,,,,,,,,1,9,A2B21,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,SE115,TRANSISTOR,,20160229,5,,,,,,,,,1,3,A2B21,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,SE120,TRANSISTOR,,20160229,5,,,,,,,,,1,8,A2B22,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,SE125,TRANSISTOR,,20160229,5,,,,,,,,,1,1,A2B22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,SE140,TRANSISTOR,,20160229,5,,,,,,,,,1,1,A2B22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,SE800,TRANSISTOR,,20160229,5,,,,,,,,,1,1,A2B22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,SF5142,TRANSISTOR,,20160229,5,,,,,,,,,1,3,A2B22,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,SFS9Z34,TRANSISTOR,,20160229,6,,,,,,,,,1,2,A2B22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,SG3524N,TRANSISTOR,,20160229,5,,,,,,,,,1,8,A2B22,1,B3A1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,SK0624,INTEGRADO,SK7625,,30,,,,,,,,,1,3,A2B23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,SK3019,INTEGRADO,,,2,,,,,,,,,1,2,A2B23,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,SK3090,INTEGRADO,,,7,,,,,,,,,1,8,A2B23,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,SK3123,INTEGRADO,,,2,,,,,,,,,1,2,B1D10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,SK43,INTEGRADO,,,3,,,,,,,,,1,12,A2B23,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,SM8002,INTEGRADO,,,6,,,,,,,,,1,2,A2B22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,SMR40000,TRANSISTOR,,20160229,15,,,,,,,,,1,1,B2B1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,SN75176,TRANSISTOR,,20160229,5,,,,,,,,,1,1,B1A8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,SN94096N,TRANSISTOR,,20160229,,,,,,,,,,1,2,B3B11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,ST2001,TRANSISTOR,,20160229,8,,,,,,,,,1,3,A2B27,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,ST2310,TRANSISTOR,,20160229,9,,,,,,,,,1,2,A2B27,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,ST8812,TRANSISTOR,,20160229,9,,,,,,,,,1,1,A2B27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STA540SA,TRANSISTOR,,20160229,17,,,,,,,,,1,2,A2B27,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STE2310,TRANSISTOR,,20160229,8,,,,,,,,,1,2,A2B26,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STR10006,TRANSISTOR,,20160229,20,,,,,,,,,1,1,B2B3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STR30110,TRANSISTOR,,20160229,35,,,,,,,,,1,4,B2B3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STR30115,TRANSISTOR,ORIGINAL,20160229,20,,,,,,,,,1,3,B2B4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STR30120,TRANSISTOR,,20160229,18,,,,,,,,,1,2,B2B4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STR30123,TRANSISTOR,,20160229,14,,,,,,,,,1,2,B2B4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STR30130,TRANSISTOR,,20160229,14,,,,,,,,,1,1,B2B5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STR3130,TRANSISTOR,,20160229,20,,,,,,,,,1,1,B2B1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STR3215,TRANSISTOR,,20160229,20,,,,,,,,,1,1,B2B2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STR459,TRANSISTOR,,20160229,8,,,,,,,,,1,1,B2B1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STR50092,TRANSISTOR,,20160229,10,,,,,,,,,1,0,B2B5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STR50103,TRANSISTOR,,20160229,15,,,,,,,,,1,1,B2B5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STR50111,TRANSISTOR,,20160229,,,,,,,,,,1,0,B2B5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STR50115,TRANSISTOR,,20160229,,,,,,,,,,1,0,B2B5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STR50130,TRANSISTOR,,20160229,,,,,,,,,,1,0,B2B5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STR5015,TRANSISTOR,,20160229,20,,,,,,,,,1,3,B2B2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STR52041,TRANSISTOR,,20160229,30,,,,,,,,,1,1,B2B6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STR53041,TRANSISTOR,,20160229,15,,,,,,,,,1,1,B2B6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STR59041,TRANSISTOR,,20160229,13,,,,,,,,,1,1,B2B6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STR80145,TRANSISTOR,,20160229,18,,,,,,,,,1,3,B2B6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STR83159,TRANSISTOR,,20160229,18,,,,,,,,,1,2,B2B6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STR9012,TRANSISTOR,,20160229,20,,,,,,,,,1,1,B2B3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRD3030,TRANSISTOR,,20160229,18,,,,,,,,,1,6,B2B7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRD3035,TRANSISTOR,,20160229,20,,,,,,,,,1,2,B2B7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRD4512,TRANSISTOR,,20160229,20,,,,,,,,,1,1,B2B7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRD6601,TRANSISTOR,,20160229,25,,,,,,,,,1,1,B2B7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRF6138,TRANSISTOR,,20160229,28,,,,,,,,,1,1,B2B8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRF6264,TRANSISTOR,,20160229,26,,,,,,,,,1,1,B2B8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRF6267,TRANSISTOR,,20160229,24,,,,,,,,,1,1,B2B8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRF6454,TRANSISTOR,,20160229,25,,,,,,,,,1,0,B2B8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRF6456,TRANSISTOR,,20160229,24,,,,,,,,,1,2,B2B8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRF6514,TRANSISTOR,,20160229,20,,,,,,,,,1,1,B2B9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRF6524,TRANSISTOR,,20160229,20,,,,,,,,,1,2,B2B9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRF6624,TRANSISTOR,,20160229,20,,,,,,,,,1,2,B2B9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRF6626,TRANSISTOR,,20160229,15,,,,,,,,,1,3,B2B9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRF6650,TRANSISTOR,,20160229,20,,,,,,,,,1,2,B2B10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRF6653,TRANSISTOR,,20160229,16,,,,,,,,,1,4,B2B10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRF6654,TRANSISTOR,,20160229,15,,,,,,,,,1,2,B2B10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRF6656,TRANSISTOR,,20160229,18,,,,,,,,,1,1,B2B10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRF6707,TRANSISTOR,,20160229,17,,,,,,,,,1,5,B2B10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRG5623A,TRANSISTOR,,20160229,12,,,,,,,,,1,8,B3A2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRG5653,TRANSISTOR,,20160229,12,,,,,,,,,1,4,B3A2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRG6351,TRANSISTOR,,20160229,8,,,,,,,,,1,17,B3A2,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRG6353,TRANSISTOR,,20160229,16,,,,,,,,,1,11,B3A2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRG6624,TRANSISTOR,,20160229,10,,,,,,,,,1,15,B3A3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRG6653,TRANSISTOR,,20160229,12,,,,,,,,,1,14,B3A3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRG9656,TRANSISTOR,,20160229,20,,,,,,,,,1,2,B3A3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRM6559,TRANSISTOR,,20160229,25,,,,,,,,,1,1,B2B11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRS5041G,TRANSISTOR,,20160229,35,,,,,,,,,1,2,B2B11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRS5708,TRANSISTOR,,20160229,28,,,,,,,,,1,1,B2B11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRS5717,TRANSISTOR,,20160229,20,,,,,,,,,1,3,B2B11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRS5741,TRANSISTOR,,20160229,20,,,,,,,,,1,2,B2B11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRS5941,TRANSISTOR,,20160229,20,,,,,,,,,1,2,B2B11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRS6301,TRANSISTOR,,20160229,20,,,,,,,,,1,1,B2B12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRS6302,TRANSISTOR,,20160229,25,,,,,,,,,1,1,B2B12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRS6307,TRANSISTOR,,20160229,18,,,,,,,,,1,1,B2B12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRS6308,TRANSISTOR,,20160229,20,,,,,,,,,1,1,B2B12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRS6309,TRANSISTOR,,20160229,20,,,,,,,,,1,2,B2B12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRS6706,TRANSISTOR,,20160229,17,,,,,,,,,1,2,B2B13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRS6707,TRANSISTOR,,20160229,17,,,,,,,,,1,2,B2B13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRS6708,TRANSISTOR,,20160229,20,,,,,,,,,1,1,B2B13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRS6709,TRANSISTOR,,20160229,18,,,,,,,,,1,1,B2B13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRW5453,TRANSISTOR,,20160229,15,,,,,,,,,1,1,B3A4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRW5667,TRANSISTOR,,20160229,13,,,,,,,,,1,3,B3A4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
